VWS_ID,STATE_CODE,STATE_CODE_EXP,YEAR,SHRP_ID,MAX_ANN_HUM_AVG,MIN_ANN_HUM_AVG
089019,8,Colorado,2006,9019,72,26
089019,8,Colorado,2005,9019,77,28
089019,8,Colorado,2004,9019,81,32
089019,8,Colorado,2003,9019,78,31
089019,8,Colorado,2002,9019,75,27
089019,8,Colorado,2001,9019,78,32
089019,8,Colorado,2000,9019,79,30
089019,8,Colorado,1999,9019,78,30
089019,8,Colorado,1998,9019,81,32
089019,8,Colorado,1997,9019,82,36
089019,8,Colorado,1996,9019,78,29
081053,8,Colorado,1984,A310,70,33
081053,8,Colorado,2010,A310,72,33
081053,8,Colorado,2009,A310,68,28
081053,8,Colorado,2008,A310,64,27
081053,8,Colorado,2007,A310,65,25
081053,8,Colorado,2006,A310,67,26
081053,8,Colorado,2005,A310,71,28
081053,8,Colorado,2004,A310,70,32
081053,8,Colorado,2003,A310,67,28
081053,8,Colorado,2002,A310,66,26
081053,8,Colorado,2001,A310,69,28
081053,8,Colorado,2000,A310,69,29
081053,8,Colorado,1999,A310,69,26
081053,8,Colorado,1998,A310,75,32
081053,8,Colorado,1997,A310,77,33
081053,8,Colorado,1996,A310,68,28
081053,8,Colorado,1995,A310,71,26
081053,8,Colorado,1994,A310,68,27
081053,8,Colorado,1993,A310,74,31
081053,8,Colorado,1992,A310,72,31
081053,8,Colorado,1991,A310,71,32
081053,8,Colorado,1990,A310,67,27
081053,8,Colorado,1989,A310,62,26
081053,8,Colorado,1988,A310,69,29
081053,8,Colorado,1987,A310,72,30
081053,8,Colorado,1986,A310,73,30
081053,8,Colorado,1985,A310,71,31
081053,8,Colorado,1984,A320,70,33
081053,8,Colorado,2010,A320,72,33
081053,8,Colorado,2009,A320,68,28
081053,8,Colorado,2008,A320,64,27
081053,8,Colorado,2007,A320,65,25
081053,8,Colorado,2006,A320,67,26
081053,8,Colorado,2005,A320,71,28
081053,8,Colorado,2004,A320,70,32
081053,8,Colorado,2003,A320,67,28
081053,8,Colorado,2002,A320,66,26
081053,8,Colorado,2001,A320,69,28
081053,8,Colorado,2000,A320,69,29
081053,8,Colorado,1999,A320,69,26
081053,8,Colorado,1998,A320,75,32
081053,8,Colorado,1997,A320,77,33
081053,8,Colorado,1996,A320,68,28
081053,8,Colorado,1995,A320,71,26
081053,8,Colorado,1994,A320,68,27
081053,8,Colorado,1993,A320,74,31
081053,8,Colorado,1992,A320,72,31
081053,8,Colorado,1991,A320,71,32
081053,8,Colorado,1990,A320,67,27
081053,8,Colorado,1989,A320,62,26
081053,8,Colorado,1988,A320,69,29
081053,8,Colorado,1987,A320,72,30
081053,8,Colorado,1986,A320,73,30
081053,8,Colorado,1985,A320,71,31
081053,8,Colorado,1984,A330,70,33
081053,8,Colorado,2010,A330,72,33
081053,8,Colorado,2009,A330,68,28
081053,8,Colorado,2008,A330,64,27
081053,8,Colorado,2007,A330,65,25
081053,8,Colorado,2006,A330,67,26
081053,8,Colorado,2005,A330,71,28
081053,8,Colorado,2004,A330,70,32
081053,8,Colorado,2003,A330,67,28
081053,8,Colorado,2002,A330,66,26
081053,8,Colorado,2001,A330,69,28
081053,8,Colorado,2000,A330,69,29
081053,8,Colorado,1999,A330,69,26
081053,8,Colorado,1998,A330,75,32
081053,8,Colorado,1997,A330,77,33
081053,8,Colorado,1996,A330,68,28
081053,8,Colorado,1995,A330,71,26
081053,8,Colorado,1994,A330,68,27
081053,8,Colorado,1993,A330,74,31
081053,8,Colorado,1992,A330,72,31
081053,8,Colorado,1991,A330,71,32
081053,8,Colorado,1990,A330,67,27
081053,8,Colorado,1989,A330,62,26
081053,8,Colorado,1988,A330,69,29
081053,8,Colorado,1987,A330,72,30
081053,8,Colorado,1986,A330,73,30
081053,8,Colorado,1985,A330,71,31
081053,8,Colorado,1984,A340,70,33
081053,8,Colorado,2010,A340,72,33
081053,8,Colorado,2009,A340,68,28
081053,8,Colorado,2008,A340,64,27
081053,8,Colorado,2007,A340,65,25
081053,8,Colorado,2006,A340,67,26
081053,8,Colorado,2005,A340,71,28
081053,8,Colorado,2004,A340,70,32
081053,8,Colorado,2003,A340,67,28
081053,8,Colorado,2002,A340,66,26
081053,8,Colorado,2001,A340,69,28
081053,8,Colorado,2000,A340,69,29
081053,8,Colorado,1999,A340,69,26
081053,8,Colorado,1998,A340,75,32
081053,8,Colorado,1997,A340,77,33
081053,8,Colorado,1996,A340,68,28
081053,8,Colorado,1995,A340,71,26
081053,8,Colorado,1994,A340,68,27
081053,8,Colorado,1993,A340,74,31
081053,8,Colorado,1992,A340,72,31
081053,8,Colorado,1991,A340,71,32
081053,8,Colorado,1990,A340,67,27
081053,8,Colorado,1989,A340,62,26
081053,8,Colorado,1988,A340,69,29
081053,8,Colorado,1987,A340,72,30
081053,8,Colorado,1986,A340,73,30
081053,8,Colorado,1985,A340,71,31
081053,8,Colorado,1984,A350,70,33
081053,8,Colorado,2010,A350,72,33
081053,8,Colorado,2009,A350,68,28
081053,8,Colorado,2008,A350,64,27
081053,8,Colorado,2007,A350,65,25
081053,8,Colorado,2006,A350,67,26
081053,8,Colorado,2005,A350,71,28
081053,8,Colorado,2004,A350,70,32
081053,8,Colorado,2003,A350,67,28
081053,8,Colorado,2002,A350,66,26
081053,8,Colorado,2001,A350,69,28
081053,8,Colorado,2000,A350,69,29
081053,8,Colorado,1999,A350,69,26
081053,8,Colorado,1998,A350,75,32
081053,8,Colorado,1997,A350,77,33
081053,8,Colorado,1996,A350,68,28
081053,8,Colorado,1995,A350,71,26
081053,8,Colorado,1994,A350,68,27
081053,8,Colorado,1993,A350,74,31
081053,8,Colorado,1992,A350,72,31
081053,8,Colorado,1991,A350,71,32
081053,8,Colorado,1990,A350,67,27
081053,8,Colorado,1989,A350,62,26
081053,8,Colorado,1988,A350,69,29
081053,8,Colorado,1987,A350,72,30
081053,8,Colorado,1986,A350,73,30
081053,8,Colorado,1985,A350,71,31
08A400,8,Colorado,2005,A410,86,33
08A400,8,Colorado,2004,A410,87,33
08A400,8,Colorado,2003,A410,83,31
08A400,8,Colorado,2002,A410,83,32
08A400,8,Colorado,2001,A410,86,36
08A400,8,Colorado,2000,A410,85,39
08A400,8,Colorado,1948,A410,82,35
08A400,8,Colorado,2010,A410,84,31
08A400,8,Colorado,2009,A410,81,27
08A400,8,Colorado,2008,A410,80,25
08A400,8,Colorado,2007,A410,85,30
08A400,8,Colorado,2006,A410,79,25
08A400,8,Colorado,2005,A411,86,33
08A400,8,Colorado,2004,A411,87,33
08A400,8,Colorado,2003,A411,83,31
08A400,8,Colorado,2002,A411,83,32
08A400,8,Colorado,2001,A411,86,36
08A400,8,Colorado,2000,A411,85,39
08A400,8,Colorado,1948,A411,82,35
08A400,8,Colorado,2010,A411,84,31
08A400,8,Colorado,2009,A411,81,27
08A400,8,Colorado,2008,A411,80,25
08A400,8,Colorado,2007,A411,85,30
08A400,8,Colorado,2006,A411,79,25
08A400,8,Colorado,2005,A412,86,33
08A400,8,Colorado,2004,A412,87,33
08A400,8,Colorado,2003,A412,83,31
08A400,8,Colorado,2002,A412,83,32
08A400,8,Colorado,2001,A412,86,36
08A400,8,Colorado,2000,A412,85,39
08A400,8,Colorado,1948,A412,82,35
08A400,8,Colorado,2010,A412,84,31
08A400,8,Colorado,2009,A412,81,27
08A400,8,Colorado,2008,A412,80,25
08A400,8,Colorado,2007,A412,85,30
08A400,8,Colorado,2006,A412,79,25
08A400,8,Colorado,2005,A413,86,33
08A400,8,Colorado,2004,A413,87,33
08A400,8,Colorado,2003,A413,83,31
08A400,8,Colorado,2002,A413,83,32
08A400,8,Colorado,2001,A413,86,36
08A400,8,Colorado,2000,A413,85,39
08A400,8,Colorado,1948,A413,82,35
08A400,8,Colorado,2010,A413,84,31
08A400,8,Colorado,2009,A413,81,27
08A400,8,Colorado,2008,A413,80,25
08A400,8,Colorado,2007,A413,85,30
08A400,8,Colorado,2006,A413,79,25
08A400,8,Colorado,2005,A414,86,33
08A400,8,Colorado,2004,A414,87,33
08A400,8,Colorado,2003,A414,83,31
08A400,8,Colorado,2002,A414,83,32
08A400,8,Colorado,2001,A414,86,36
08A400,8,Colorado,2000,A414,85,39
08A400,8,Colorado,1948,A414,82,35
08A400,8,Colorado,2010,A414,84,31
08A400,8,Colorado,2009,A414,81,27
08A400,8,Colorado,2008,A414,80,25
08A400,8,Colorado,2007,A414,85,30
08A400,8,Colorado,2006,A414,79,25
08A400,8,Colorado,2005,A415,86,33
08A400,8,Colorado,2004,A415,87,33
08A400,8,Colorado,2003,A415,83,31
08A400,8,Colorado,2002,A415,83,32
08A400,8,Colorado,2001,A415,86,36
08A400,8,Colorado,2000,A415,85,39
08A400,8,Colorado,1948,A415,82,35
08A400,8,Colorado,2010,A415,84,31
08A400,8,Colorado,2009,A415,81,27
08A400,8,Colorado,2008,A415,80,25
08A400,8,Colorado,2007,A415,85,30
08A400,8,Colorado,2006,A415,79,25
08A400,8,Colorado,2005,A430,86,33
08A400,8,Colorado,2004,A430,87,33
08A400,8,Colorado,2003,A430,83,31
08A400,8,Colorado,2002,A430,83,32
08A400,8,Colorado,2001,A430,86,36
08A400,8,Colorado,2000,A430,85,39
08A400,8,Colorado,1948,A430,82,35
08A400,8,Colorado,2010,A430,84,31
08A400,8,Colorado,2009,A430,81,27
08A400,8,Colorado,2008,A430,80,25
08A400,8,Colorado,2007,A430,85,30
08A400,8,Colorado,2006,A430,79,25
08A400,8,Colorado,2005,A431,86,33
08A400,8,Colorado,2004,A431,87,33
08A400,8,Colorado,2003,A431,83,31
08A400,8,Colorado,2002,A431,83,32
08A400,8,Colorado,2001,A431,86,36
08A400,8,Colorado,2000,A431,85,39
08A400,8,Colorado,1948,A431,82,35
08A400,8,Colorado,2010,A431,84,31
08A400,8,Colorado,2009,A431,81,27
08A400,8,Colorado,2008,A431,80,25
08A400,8,Colorado,2007,A431,85,30
08A400,8,Colorado,2006,A431,79,25
08A400,8,Colorado,2005,A441,86,33
08A400,8,Colorado,2004,A441,87,33
08A400,8,Colorado,2003,A441,83,31
08A400,8,Colorado,2002,A441,83,32
08A400,8,Colorado,2001,A441,86,36
08A400,8,Colorado,2000,A441,85,39
08A400,8,Colorado,1948,A441,82,35
08A400,8,Colorado,2010,A441,84,31
08A400,8,Colorado,2009,A441,81,27
08A400,8,Colorado,2008,A441,80,25
08A400,8,Colorado,2007,A441,85,30
08A400,8,Colorado,2006,A441,79,25
08A400,8,Colorado,2005,A442,86,33
08A400,8,Colorado,2004,A442,87,33
08A400,8,Colorado,2003,A442,83,31
08A400,8,Colorado,2002,A442,83,32
08A400,8,Colorado,2001,A442,86,36
08A400,8,Colorado,2000,A442,85,39
08A400,8,Colorado,1948,A442,82,35
08A400,8,Colorado,2010,A442,84,31
08A400,8,Colorado,2009,A442,81,27
08A400,8,Colorado,2008,A442,80,25
08A400,8,Colorado,2007,A442,85,30
08A400,8,Colorado,2006,A442,79,25
08A400,8,Colorado,2005,A443,86,33
08A400,8,Colorado,2004,A443,87,33
08A400,8,Colorado,2003,A443,83,31
08A400,8,Colorado,2002,A443,83,32
08A400,8,Colorado,2001,A443,86,36
08A400,8,Colorado,2000,A443,85,39
08A400,8,Colorado,1948,A443,82,35
08A400,8,Colorado,2010,A443,84,31
08A400,8,Colorado,2009,A443,81,27
08A400,8,Colorado,2008,A443,80,25
08A400,8,Colorado,2007,A443,85,30
08A400,8,Colorado,2006,A443,79,25
08A400,8,Colorado,2005,A444,86,33
08A400,8,Colorado,2004,A444,87,33
08A400,8,Colorado,2003,A444,83,31
08A400,8,Colorado,2002,A444,83,32
08A400,8,Colorado,2001,A444,86,36
08A400,8,Colorado,2000,A444,85,39
08A400,8,Colorado,1948,A444,82,35
08A400,8,Colorado,2010,A444,84,31
08A400,8,Colorado,2009,A444,81,27
08A400,8,Colorado,2008,A444,80,25
08A400,8,Colorado,2007,A444,85,30
08A400,8,Colorado,2006,A444,79,25
08A400,8,Colorado,2005,A445,86,33
08A400,8,Colorado,2004,A445,87,33
08A400,8,Colorado,2003,A445,83,31
08A400,8,Colorado,2002,A445,83,32
08A400,8,Colorado,2001,A445,86,36
08A400,8,Colorado,2000,A445,85,39
08A400,8,Colorado,1948,A445,82,35
08A400,8,Colorado,2010,A445,84,31
08A400,8,Colorado,2009,A445,81,27
08A400,8,Colorado,2008,A445,80,25
08A400,8,Colorado,2007,A445,85,30
08A400,8,Colorado,2006,A445,79,25
08A400,8,Colorado,2004,A446,87,33
08A400,8,Colorado,2003,A446,83,31
08A400,8,Colorado,2002,A446,83,32
08A400,8,Colorado,2001,A446,86,36
08A400,8,Colorado,2000,A446,85,39
08A400,8,Colorado,1948,A446,82,35
08A400,8,Colorado,2010,A446,84,31
08A400,8,Colorado,2009,A446,81,27
08A400,8,Colorado,2008,A446,80,25
08A400,8,Colorado,2007,A446,85,30
08A400,8,Colorado,2006,A446,79,25
08A400,8,Colorado,2005,A446,86,33
08A400,8,Colorado,2004,A451,87,33
08A400,8,Colorado,2003,A451,83,31
08A400,8,Colorado,2002,A451,83,32
08A400,8,Colorado,2001,A451,86,36
08A400,8,Colorado,2000,A451,85,39
08A400,8,Colorado,1948,A451,82,35
08A400,8,Colorado,2010,A451,84,31
08A400,8,Colorado,2009,A451,81,27
08A400,8,Colorado,2008,A451,80,25
08A400,8,Colorado,2007,A451,85,30
08A400,8,Colorado,2006,A451,79,25
08A400,8,Colorado,2005,A451,86,33
08A400,8,Colorado,2004,A452,87,33
08A400,8,Colorado,2003,A452,83,31
08A400,8,Colorado,2002,A452,83,32
08A400,8,Colorado,2001,A452,86,36
08A400,8,Colorado,2000,A452,85,39
08A400,8,Colorado,1948,A452,82,35
08A400,8,Colorado,2010,A452,84,31
08A400,8,Colorado,2009,A452,81,27
08A400,8,Colorado,2008,A452,80,25
08A400,8,Colorado,2007,A452,85,30
08A400,8,Colorado,2006,A452,79,25
08A400,8,Colorado,2005,A452,86,33
08A400,8,Colorado,2004,A455,87,33
08A400,8,Colorado,2003,A455,83,31
08A400,8,Colorado,2002,A455,83,32
08A400,8,Colorado,2001,A455,86,36
08A400,8,Colorado,2000,A455,85,39
08A400,8,Colorado,1948,A455,82,35
08A400,8,Colorado,2010,A455,84,31
08A400,8,Colorado,2009,A455,81,27
08A400,8,Colorado,2008,A455,80,25
08A400,8,Colorado,2007,A455,85,30
08A400,8,Colorado,2006,A455,79,25
08A400,8,Colorado,2005,A455,86,33
082008,8,Colorado,1999,B310,82,29
082008,8,Colorado,2010,B310,79,28
082008,8,Colorado,2009,B310,81,29
082008,8,Colorado,2008,B310,78,26
082008,8,Colorado,2007,B310,81,31
082008,8,Colorado,2006,B310,76,27
082008,8,Colorado,2005,B310,79,28
082008,8,Colorado,2004,B310,82,31
082008,8,Colorado,2003,B310,77,28
082008,8,Colorado,2002,B310,77,27
082008,8,Colorado,2001,B310,82,32
082008,8,Colorado,2000,B310,80,27
082008,8,Colorado,1999,B320,82,29
082008,8,Colorado,2010,B320,79,28
082008,8,Colorado,2009,B320,81,29
082008,8,Colorado,2008,B320,78,26
082008,8,Colorado,2007,B320,81,31
082008,8,Colorado,2006,B320,76,27
082008,8,Colorado,2005,B320,79,28
082008,8,Colorado,2004,B320,82,31
082008,8,Colorado,2003,B320,77,28
082008,8,Colorado,2002,B320,77,27
082008,8,Colorado,2001,B320,82,32
082008,8,Colorado,2000,B320,80,27
082008,8,Colorado,1999,B330,82,29
082008,8,Colorado,2010,B330,79,28
082008,8,Colorado,2009,B330,81,29
082008,8,Colorado,2008,B330,78,26
082008,8,Colorado,2007,B330,81,31
082008,8,Colorado,2006,B330,76,27
082008,8,Colorado,2005,B330,79,28
082008,8,Colorado,2004,B330,82,31
082008,8,Colorado,2003,B330,77,28
082008,8,Colorado,2002,B330,77,27
082008,8,Colorado,2001,B330,82,32
082008,8,Colorado,2000,B330,80,27
082008,8,Colorado,1999,B350,82,29
082008,8,Colorado,2010,B350,79,28
082008,8,Colorado,2009,B350,81,29
082008,8,Colorado,2008,B350,78,26
082008,8,Colorado,2007,B350,81,31
082008,8,Colorado,2006,B350,76,27
082008,8,Colorado,2005,B350,79,28
082008,8,Colorado,2004,B350,82,31
082008,8,Colorado,2003,B350,77,28
082008,8,Colorado,2002,B350,77,27
082008,8,Colorado,2001,B350,82,32
082008,8,Colorado,2000,B350,80,27
091803,9,Connecticut,1948,1803,92,51
091803,9,Connecticut,2010,1803,84,47
091803,9,Connecticut,2009,1803,84,48
091803,9,Connecticut,2008,1803,83,46
091803,9,Connecticut,2007,1803,83,45
091803,9,Connecticut,2006,1803,84,49
091803,9,Connecticut,2005,1803,88,49
091803,9,Connecticut,2004,1803,87,50
091803,9,Connecticut,2003,1803,89,52
091803,9,Connecticut,2002,1803,90,49
091803,9,Connecticut,2001,1803,92,50
091803,9,Connecticut,2000,1803,89,51
091803,9,Connecticut,1999,1803,88,46
091803,9,Connecticut,1998,1803,92,52
091803,9,Connecticut,1997,1803,89,48
091803,9,Connecticut,1996,1803,89,50
091803,9,Connecticut,1995,1803,88,48
091803,9,Connecticut,1994,1803,90,49
091803,9,Connecticut,1993,1803,89,48
091803,9,Connecticut,1992,1803,88,48
091803,9,Connecticut,1991,1803,89,46
091803,9,Connecticut,1990,1803,90,49
091803,9,Connecticut,1989,1803,89,48
091803,9,Connecticut,1988,1803,89,48
091803,9,Connecticut,1987,1803,90,49
091803,9,Connecticut,1986,1803,89,50
091803,9,Connecticut,1985,1803,86,45
091803,9,Connecticut,1984,1803,84,49
091803,9,Connecticut,1973,1803,73,28
091803,9,Connecticut,1964,1803,85,49
091803,9,Connecticut,1963,1803,86,46
091803,9,Connecticut,1962,1803,88,48
091803,9,Connecticut,1961,1803,88,50
091803,9,Connecticut,1960,1803,87,49
091803,9,Connecticut,1959,1803,88,50
091803,9,Connecticut,1958,1803,87,51
091803,9,Connecticut,1957,1803,86,46
091803,9,Connecticut,1956,1803,88,50
091803,9,Connecticut,1955,1803,87,50
091803,9,Connecticut,1954,1803,88,50
091803,9,Connecticut,1953,1803,89,49
091803,9,Connecticut,1952,1803,86,47
091803,9,Connecticut,1951,1803,90,50
091803,9,Connecticut,1950,1803,88,50
091803,9,Connecticut,1949,1803,89,48
094008,9,Connecticut,1954,4008,91,53
094008,9,Connecticut,2010,4008,84,43
094008,9,Connecticut,2009,4008,89,48
094008,9,Connecticut,2008,4008,86,45
094008,9,Connecticut,2007,4008,86,43
094008,9,Connecticut,2006,4008,88,47
094008,9,Connecticut,2005,4008,90,48
094008,9,Connecticut,2004,4008,90,49
094008,9,Connecticut,2003,4008,91,51
094008,9,Connecticut,2002,4008,90,46
094008,9,Connecticut,2001,4008,91,47
094008,9,Connecticut,2000,4008,91,49
094008,9,Connecticut,1999,4008,89,45
094008,9,Connecticut,1998,4008,90,48
094008,9,Connecticut,1997,4008,90,45
094008,9,Connecticut,1996,4008,89,49
094008,9,Connecticut,1995,4008,89,47
094008,9,Connecticut,1994,4008,89,45
094008,9,Connecticut,1993,4008,89,45
094008,9,Connecticut,1992,4008,89,47
094008,9,Connecticut,1991,4008,89,44
094008,9,Connecticut,1990,4008,88,47
094008,9,Connecticut,1989,4008,87,45
094008,9,Connecticut,1988,4008,87,43
094008,9,Connecticut,1987,4008,88,46
094008,9,Connecticut,1986,4008,89,47
094008,9,Connecticut,1985,4008,83,44
094008,9,Connecticut,1984,4008,88,47
094008,9,Connecticut,1972,4008,0,0
094008,9,Connecticut,1971,4008,0,0
094008,9,Connecticut,1964,4008,88,45
094008,9,Connecticut,1963,4008,91,47
094008,9,Connecticut,1962,4008,91,48
094008,9,Connecticut,1961,4008,88,49
094008,9,Connecticut,1960,4008,91,49
094008,9,Connecticut,1959,4008,92,50
094008,9,Connecticut,1958,4008,93,52
094008,9,Connecticut,1957,4008,88,43
094008,9,Connecticut,1956,4008,92,49
094008,9,Connecticut,1955,4008,89,47
094020,9,Connecticut,1954,4020,91,53
094020,9,Connecticut,2010,4020,84,43
094020,9,Connecticut,2009,4020,89,48
094020,9,Connecticut,2008,4020,86,45
094020,9,Connecticut,2007,4020,86,43
094020,9,Connecticut,2006,4020,88,47
094020,9,Connecticut,2005,4020,90,48
094020,9,Connecticut,2004,4020,90,49
094020,9,Connecticut,2003,4020,91,51
094020,9,Connecticut,2002,4020,90,46
094020,9,Connecticut,2001,4020,91,47
094020,9,Connecticut,2000,4020,91,49
094020,9,Connecticut,1999,4020,89,45
094020,9,Connecticut,1998,4020,90,48
094020,9,Connecticut,1997,4020,90,45
094020,9,Connecticut,1996,4020,89,49
094020,9,Connecticut,1995,4020,89,47
094020,9,Connecticut,1994,4020,89,45
094020,9,Connecticut,1993,4020,89,45
094020,9,Connecticut,1992,4020,89,47
094020,9,Connecticut,1991,4020,89,44
094020,9,Connecticut,1990,4020,88,47
094020,9,Connecticut,1989,4020,87,45
094020,9,Connecticut,1988,4020,87,43
094020,9,Connecticut,1987,4020,88,46
094020,9,Connecticut,1986,4020,89,47
094020,9,Connecticut,1985,4020,83,44
094020,9,Connecticut,1984,4020,88,47
094020,9,Connecticut,1972,4020,0,0
094020,9,Connecticut,1971,4020,0,0
094020,9,Connecticut,1964,4020,88,45
094020,9,Connecticut,1963,4020,91,47
094020,9,Connecticut,1962,4020,91,48
094020,9,Connecticut,1961,4020,88,49
094020,9,Connecticut,1960,4020,91,49
094020,9,Connecticut,1959,4020,92,50
094020,9,Connecticut,1958,4020,93,52
094020,9,Connecticut,1957,4020,88,43
094020,9,Connecticut,1956,4020,92,49
094020,9,Connecticut,1955,4020,89,47
095001,9,Connecticut,1954,5001,91,53
095001,9,Connecticut,2010,5001,84,43
095001,9,Connecticut,2009,5001,89,48
095001,9,Connecticut,2008,5001,86,45
095001,9,Connecticut,2007,5001,86,43
095001,9,Connecticut,2006,5001,88,47
095001,9,Connecticut,2005,5001,90,48
095001,9,Connecticut,2004,5001,90,49
095001,9,Connecticut,2003,5001,91,51
095001,9,Connecticut,2002,5001,90,46
095001,9,Connecticut,2001,5001,91,47
095001,9,Connecticut,2000,5001,91,49
095001,9,Connecticut,1999,5001,89,45
095001,9,Connecticut,1998,5001,90,48
095001,9,Connecticut,1997,5001,90,45
095001,9,Connecticut,1996,5001,89,49
095001,9,Connecticut,1995,5001,89,47
095001,9,Connecticut,1994,5001,89,45
095001,9,Connecticut,1993,5001,89,45
095001,9,Connecticut,1992,5001,89,47
095001,9,Connecticut,1991,5001,89,44
095001,9,Connecticut,1990,5001,88,47
095001,9,Connecticut,1989,5001,87,45
095001,9,Connecticut,1988,5001,87,43
095001,9,Connecticut,1987,5001,88,46
095001,9,Connecticut,1986,5001,89,47
095001,9,Connecticut,1985,5001,83,44
095001,9,Connecticut,1984,5001,88,47
095001,9,Connecticut,1972,5001,0,0
095001,9,Connecticut,1971,5001,0,0
095001,9,Connecticut,1964,5001,88,45
095001,9,Connecticut,1963,5001,91,47
095001,9,Connecticut,1962,5001,91,48
095001,9,Connecticut,1961,5001,88,49
095001,9,Connecticut,1960,5001,91,49
095001,9,Connecticut,1959,5001,92,50
095001,9,Connecticut,1958,5001,93,52
095001,9,Connecticut,1957,5001,88,43
095001,9,Connecticut,1956,5001,92,49
095001,9,Connecticut,1955,5001,89,47
100100,10,Delaware,2001,0101,97,51
100100,10,Delaware,2010,0101,89,47
100100,10,Delaware,2009,0101,91,52
100100,10,Delaware,2008,0101,91,48
100100,10,Delaware,2007,0101,94,47
100100,10,Delaware,2006,0101,94,48
100100,10,Delaware,2005,0101,96,51
100100,10,Delaware,2004,0101,95,51
100100,10,Delaware,2003,0101,96,56
100100,10,Delaware,2002,0101,96,51
100100,10,Delaware,2001,0102,97,51
100100,10,Delaware,2010,0102,89,47
100100,10,Delaware,2009,0102,91,52
100100,10,Delaware,2008,0102,91,48
100100,10,Delaware,2007,0102,94,47
100100,10,Delaware,2006,0102,94,48
100100,10,Delaware,2005,0102,96,51
100100,10,Delaware,2004,0102,95,51
100100,10,Delaware,2003,0102,96,56
100100,10,Delaware,2002,0102,96,51
100100,10,Delaware,2001,0103,97,51
100100,10,Delaware,2010,0103,89,47
100100,10,Delaware,2009,0103,91,52
100100,10,Delaware,2008,0103,91,48
100100,10,Delaware,2007,0103,94,47
100100,10,Delaware,2006,0103,94,48
100100,10,Delaware,2005,0103,96,51
100100,10,Delaware,2004,0103,95,51
100100,10,Delaware,2003,0103,96,56
100100,10,Delaware,2002,0103,96,51
100100,10,Delaware,2001,0104,97,51
100100,10,Delaware,2010,0104,89,47
100100,10,Delaware,2009,0104,91,52
100100,10,Delaware,2008,0104,91,48
100100,10,Delaware,2007,0104,94,47
100100,10,Delaware,2006,0104,94,48
100100,10,Delaware,2005,0104,96,51
100100,10,Delaware,2004,0104,95,51
100100,10,Delaware,2003,0104,96,56
100100,10,Delaware,2002,0104,96,51
100100,10,Delaware,2001,0105,97,51
100100,10,Delaware,2010,0105,89,47
100100,10,Delaware,2009,0105,91,52
100100,10,Delaware,2008,0105,91,48
100100,10,Delaware,2007,0105,94,47
100100,10,Delaware,2006,0105,94,48
100100,10,Delaware,2005,0105,96,51
100100,10,Delaware,2004,0105,95,51
100100,10,Delaware,2003,0105,96,56
100100,10,Delaware,2002,0105,96,51
100100,10,Delaware,2001,0106,97,51
100100,10,Delaware,2010,0106,89,47
100100,10,Delaware,2009,0106,91,52
100100,10,Delaware,2008,0106,91,48
100100,10,Delaware,2007,0106,94,47
100100,10,Delaware,2006,0106,94,48
100100,10,Delaware,2005,0106,96,51
100100,10,Delaware,2004,0106,95,51
100100,10,Delaware,2003,0106,96,56
100100,10,Delaware,2002,0106,96,51
100100,10,Delaware,2001,0107,97,51
100100,10,Delaware,2010,0107,89,47
100100,10,Delaware,2009,0107,91,52
100100,10,Delaware,2008,0107,91,48
100100,10,Delaware,2007,0107,94,47
100100,10,Delaware,2006,0107,94,48
100100,10,Delaware,2005,0107,96,51
100100,10,Delaware,2004,0107,95,51
100100,10,Delaware,2003,0107,96,56
100100,10,Delaware,2002,0107,96,51
100100,10,Delaware,2001,0108,97,51
100100,10,Delaware,2010,0108,89,47
100100,10,Delaware,2009,0108,91,52
100100,10,Delaware,2008,0108,91,48
100100,10,Delaware,2007,0108,94,47
100100,10,Delaware,2006,0108,94,48
100100,10,Delaware,2005,0108,96,51
100100,10,Delaware,2004,0108,95,51
100100,10,Delaware,2003,0108,96,56
100100,10,Delaware,2002,0108,96,51
100100,10,Delaware,2001,0109,97,51
100100,10,Delaware,2010,0109,89,47
100100,10,Delaware,2009,0109,91,52
100100,10,Delaware,2008,0109,91,48
100100,10,Delaware,2007,0109,94,47
100100,10,Delaware,2006,0109,94,48
100100,10,Delaware,2005,0109,96,51
100100,10,Delaware,2004,0109,95,51
100100,10,Delaware,2003,0109,96,56
100100,10,Delaware,2002,0109,96,51
100100,10,Delaware,2001,0110,97,51
100100,10,Delaware,2010,0110,89,47
100100,10,Delaware,2009,0110,91,52
100100,10,Delaware,2008,0110,91,48
100100,10,Delaware,2007,0110,94,47
100100,10,Delaware,2006,0110,94,48
100100,10,Delaware,2005,0110,96,51
100100,10,Delaware,2004,0110,95,51
100100,10,Delaware,2003,0110,96,56
100100,10,Delaware,2002,0110,96,51
100100,10,Delaware,2001,0111,97,51
100100,10,Delaware,2010,0111,89,47
100100,10,Delaware,2009,0111,91,52
100100,10,Delaware,2008,0111,91,48
100100,10,Delaware,2007,0111,94,47
100100,10,Delaware,2006,0111,94,48
100100,10,Delaware,2005,0111,96,51
100100,10,Delaware,2004,0111,95,51
100100,10,Delaware,2003,0111,96,56
100100,10,Delaware,2002,0111,96,51
100100,10,Delaware,2001,0112,97,51
100100,10,Delaware,2010,0112,89,47
100100,10,Delaware,2009,0112,91,52
100100,10,Delaware,2008,0112,91,48
